DateTime,Active_power,Reactive_power,Voltage,Intensity,Sub_meter_1,Sub_meter_2,Sub_meter_3,Sub_meter_4
2010-1-2 07,20.27,8.54,245.25,1.47,0.0,43.0,41.0,250.0
2010-1-2 08,27.77,8.36,245.61,2.08,0.0,0.0,41.0,420.0
2010-1-2 09,79.44,7.6,243.3,5.5,0.0,0.0,751.0,573.0
2010-1-2 10,77.74,8.75,243.33,5.33,0.0,29.0,990.0,281.0
2010-1-2 11,23.46,6.68,243.05,1.7,0.0,13.0,40.0,341.0
2010-1-2 12,20.22,5.88,246.42,1.42,0.0,0.0,41.0,298.0
2010-1-2 13,18.12,4.08,245.96,1.26,0.0,0.0,41.0,260.0
2010-1-2 14,21.84,9.51,244.63,1.62,0.0,42.0,41.0,269.0
2010-1-2 15,20.9,6.16,246.87,1.48,0.0,0.0,41.0,299.0
2010-1-2 16,26.08,4.75,245.35,1.76,0.0,0.0,40.0,386.0
2010-1-2 17,139.91,27.51,240.68,9.87,40.0,43.0,906.0,1344.0
2010-1-2 18,208.42,13.39,238.15,14.62,761.0,0.0,1063.0,1652.0
2010-1-2 19,124.02,13.84,239.08,8.77,0.0,0.0,500.0,1569.0
2010-1-2 20,132.84,14.84,241.19,9.26,0.0,25.0,602.0,1588.0
2010-1-2 21,84.34,5.82,240.5,5.81,0.0,17.0,39.0,1351.0
2010-1-2 22,63.83,2.92,244.65,4.32,0.0,0.0,45.0,1018.0
2010-1-2 23,36.33,6.68,246.4,2.46,0.0,0.0,83.0,526.0
2010-1-3 00,24.1,8.92,244.24,1.73,0.0,42.0,40.0,329.0
2010-1-3 01,33.06,4.34,243.94,2.3,0.0,0.0,254.0,302.0
2010-1-3 02,42.83,5.29,245.66,2.94,0.0,0.0,408.0,308.0
2010-1-3 03,22.2,7.79,248.02,1.65,0.0,43.0,41.0,291.0
2010-1-3 04,20.37,4.36,248.59,1.45,0.0,0.0,42.0,307.0
2010-1-3 05,20.85,5.43,245.98,1.49,0.0,0.0,41.0,318.0
2010-1-3 06,20.34,4.67,245.36,1.44,0.0,18.0,41.0,283.0
2010-1-3 07,21.31,5.77,244.64,1.51,0.0,23.0,41.0,296.0
2010-1-3 08,50.64,4.76,244.33,3.51,0.0,0.0,339.0,507.0
2010-1-3 09,70.48,4.63,241.23,4.86,0.0,0.0,691.0,481.0
2010-1-3 10,185.15,9.7,242.04,12.79,577.0,641.0,1167.0,700.0
2010-1-3 11,156.51,7.69,242.95,10.74,1059.0,0.0,1125.0,419.0
2010-1-3 12,178.69,16.56,241.98,12.52,1101.0,0.0,1116.0,761.0
2010-1-3 13,124.59,10.05,242.0,8.72,11.0,579.0,865.0,623.0
2010-1-3 14,172.24,10.26,243.7,11.88,0.0,1848.0,40.0,982.0
2010-1-3 15,108.16,6.13,246.42,7.32,0.0,27.0,763.0,1013.0
2010-1-3 16,122.94,12.57,243.66,8.44,0.0,71.0,1131.0,847.0
2010-1-3 17,108.29,10.28,238.12,7.76,0.0,10.0,637.0,1160.0
2010-1-3 18,72.9,11.05,238.71,5.33,0.0,10.0,38.0,1163.0
2010-1-3 19,158.39,16.52,241.17,11.09,0.0,961.0,352.0,1327.0
2010-1-3 20,194.99,3.22,241.64,13.51,501.0,566.0,780.0,1403.0
2010-1-3 21,120.29,11.57,242.0,8.32,592.0,64.0,40.0,1308.0
2010-1-3 22,32.92,6.18,244.92,2.28,1.0,17.0,41.0,496.0
2010-1-3 23,21.23,3.88,248.57,1.46,0.0,0.0,41.0,308.0
2010-1-4 00,23.98,8.0,246.25,1.73,0.0,19.0,41.0,335.0
2010-1-4 01,22.45,5.94,244.13,1.61,0.0,24.0,41.0,310.0
2010-1-4 02,21.29,3.2,247.35,1.47,0.0,0.0,41.0,311.0
2010-1-4 03,54.06,5.06,247.94,3.68,0.0,0.0,568.0,332.0
2010-1-4 04,23.44,7.3,248.28,1.64,0.0,42.0,42.0,314.0
2010-1-4 05,20.99,3.18,248.86,1.45,0.0,0.0,42.0,297.0
2010-1-4 06,58.43,5.49,246.26,4.05,0.0,0.0,301.0,670.0
2010-1-4 07,158.98,10.56,241.61,10.98,0.0,40.0,1158.0,1450.0
2010-1-4 08,88.77,3.43,242.85,6.03,0.0,0.0,1173.0,307.0
2010-1-4 09,88.71,4.45,245.11,5.99,0.0,0.0,1146.0,331.0
2010-1-4 10,88.6,3.95,246.0,5.97,0.0,12.0,1153.0,313.0
2010-1-4 11,89.1,6.27,244.63,6.01,0.0,30.0,1140.0,311.0
2010-1-4 12,76.93,6.23,245.78,5.25,0.0,0.0,940.0,346.0
2010-1-4 13,21.22,3.65,247.76,1.45,0.0,0.0,42.0,305.0
2010-1-4 14,24.26,8.67,249.15,1.72,0.0,42.0,42.0,316.0
2010-1-4 15,22.5,5.42,248.79,1.57,0.0,0.0,42.0,331.0
2010-1-4 16,21.46,4.02,249.76,1.46,0.0,0.0,42.0,312.0
2010-1-4 17,46.32,11.55,244.46,3.36,0.0,15.0,41.0,717.0
2010-1-4 18,99.14,13.86,243.92,6.91,0.0,26.0,40.0,1588.0
2010-1-4 19,149.0,8.48,242.41,10.29,0.0,0.0,793.0,1688.0
2010-1-4 20,115.99,9.14,241.65,8.07,0.0,0.0,198.0,1733.0
2010-1-4 21,97.51,6.81,242.48,6.69,0.0,42.0,40.0,1542.0
2010-1-4 22,125.77,6.98,244.28,8.58,0.0,0.0,1090.0,1008.0
2010-1-4 23,65.23,4.78,247.07,4.43,0.0,0.0,656.0,430.0
2010-1-5 00,22.98,4.7,246.58,1.64,0.0,13.0,41.0,329.0
2010-1-5 01,22.84,6.45,244.76,1.64,0.0,28.0,41.0,314.0
2010-1-5 02,22.0,4.75,246.4,1.56,0.0,0.0,41.0,329.0
2010-1-5 03,20.56,3.11,247.57,1.41,0.0,0.0,42.0,295.0
2010-1-5 04,20.17,7.06,248.33,1.44,0.0,42.0,41.0,257.0
2010-1-5 05,18.9,4.7,247.72,1.31,0.0,0.0,42.0,265.0
2010-1-5 06,73.38,3.89,243.65,5.03,0.0,0.0,704.0,513.0
2010-1-5 07,141.36,5.38,239.82,9.83,314.0,0.0,769.0,1274.0
2010-1-5 08,165.47,16.16,240.68,11.51,311.0,41.0,1105.0,1303.0
2010-1-5 09,131.65,7.47,243.49,9.04,580.0,0.0,1178.0,439.0
2010-1-5 10,92.99,4.82,244.45,6.38,0.0,0.0,1139.0,411.0
2010-1-5 11,95.52,6.28,245.35,6.62,0.0,25.0,1148.0,416.0
2010-1-5 12,91.62,6.73,244.86,6.21,0.0,17.0,1143.0,359.0
2010-1-5 13,93.05,3.56,245.44,6.29,0.0,0.0,1148.0,405.0
2010-1-5 14,105.86,4.3,245.98,7.17,0.0,0.0,1153.0,616.0
2010-1-5 15,111.95,7.23,248.21,7.46,0.0,42.0,1174.0,653.0
2010-1-5 16,144.94,3.0,246.56,9.72,0.0,0.0,1158.0,1264.0
2010-1-5 17,167.75,7.06,241.34,11.54,0.0,0.0,1110.0,1681.0
2010-1-5 18,156.51,5.1,240.78,10.79,0.0,2.0,1106.0,1500.0
2010-1-5 19,123.61,6.76,242.32,8.46,0.0,41.0,477.0,1547.0
2010-1-5 20,86.99,9.15,243.84,6.01,0.0,0.0,40.0,1412.0
2010-1-5 21,95.7,2.74,241.7,6.58,0.0,0.0,314.0,1285.0
2010-1-5 22,174.93,11.83,242.28,12.03,494.0,31.0,1119.0,1272.0
2010-1-5 23,39.05,6.71,246.41,2.66,86.0,11.0,235.0,316.0
2010-1-6 00,50.46,3.47,246.63,3.52,548.0,0.0,41.0,246.0
2010-1-6 01,18.34,4.44,244.56,1.29,0.0,0.0,40.0,264.0
2010-1-6 02,21.03,8.45,246.74,1.52,0.0,42.0,41.0,270.0
2010-1-6 03,17.37,2.84,247.58,1.17,0.0,0.0,42.0,241.0
2010-1-6 04,18.84,4.64,248.62,1.29,0.0,0.0,42.0,268.0
2010-1-6 05,22.31,3.18,249.23,1.51,0.0,2.0,115.0,249.0
2010-1-6 06,96.9,7.09,245.92,6.62,0.0,40.0,885.0,692.0
2010-1-6 07,155.57,10.39,242.49,10.68,0.0,0.0,1169.0,1422.0
2010-1-6 08,83.8,2.35,241.74,5.72,0.0,0.0,1115.0,284.0
2010-1-6 09,85.04,5.15,243.67,5.76,0.0,25.0,1132.0,262.0
2010-1-6 10,104.92,7.25,244.9,7.14,0.0,219.0,1143.0,392.0
2010-1-6 11,108.61,4.38,241.7,7.49,0.0,273.0,1114.0,431.0
2010-1-6 12,66.42,5.88,243.7,4.68,0.0,39.0,699.0,372.0
2010-1-6 13,69.06,10.28,244.83,4.86,0.0,560.0,41.0,550.0
2010-1-6 14,126.85,7.17,246.79,8.75,0.0,1742.0,40.0,341.0
2010-1-6 15,27.72,10.28,249.84,2.02,0.0,118.0,43.0,305.0
2010-1-6 16,22.45,8.05,250.13,1.59,0.0,59.0,42.0,273.0
2010-1-6 17,73.21,3.58,245.78,4.94,0.0,9.0,821.0,391.0
2010-1-6 18,46.2,6.04,244.22,3.16,0.0,10.0,40.0,720.0
2010-1-6 19,88.8,14.39,241.71,6.24,0.0,54.0,137.0,1289.0
2010-1-6 20,203.44,2.71,241.5,14.03,557.0,9.0,1113.0,1715.0
2010-1-6 21,155.89,4.69,241.66,10.76,625.0,9.0,752.0,1212.0
2010-1-6 22,78.83,7.85,244.65,5.44,1.0,30.0,534.0,748.0
2010-1-6 23,35.12,7.53,247.02,2.52,0.0,16.0,218.0,345.0
2010-1-7 00,20.05,3.41,245.58,1.49,0.0,0.0,40.0,301.0
2010-1-7 01,19.34,2.91,244.38,1.46,0.0,0.0,41.0,285.0
2010-1-7 02,22.4,8.2,246.75,1.68,0.0,44.0,41.0,287.0
2010-1-7 03,18.5,2.88,247.83,1.41,0.0,0.0,42.0,269.0
2010-1-7 04,19.13,3.59,248.24,1.43,0.0,0.0,41.0,279.0
2010-1-7 05,27.25,4.56,248.77,1.95,0.0,8.0,162.0,289.0
2010-1-7 06,63.08,5.95,246.67,4.32,0.0,35.0,508.0,505.0
2010-1-7 07,113.31,5.76,241.86,7.89,0.0,0.0,484.0,1411.0
2010-1-7 08,111.76,3.69,241.72,7.68,0.0,0.0,1160.0,710.0
2010-1-7 09,86.73,5.57,243.46,5.87,0.0,31.0,1130.0,287.0
2010-1-7 10,85.54,5.5,244.79,5.74,0.0,11.0,1143.0,274.0
2010-1-7 11,82.04,3.03,242.34,5.59,0.0,0.0,1120.0,246.0
2010-1-7 12,83.33,3.17,244.19,5.6,0.0,0.0,1137.0,242.0
2010-1-7 13,87.41,8.08,244.96,5.89,0.0,42.0,1144.0,276.0
2010-1-7 14,32.65,4.38,247.43,2.21,0.0,0.0,244.0,298.0
2010-1-7 15,49.57,4.87,247.55,3.28,0.0,0.0,41.0,792.0
2010-1-7 16,18.34,4.88,247.52,1.29,0.0,0.0,42.0,263.0
2010-1-7 17,32.8,7.27,245.39,2.31,0.0,42.0,40.0,469.0
2010-1-7 18,101.47,3.86,241.07,6.98,0.0,0.0,40.0,1657.0
2010-1-7 19,138.17,9.1,240.78,9.57,0.0,0.0,353.0,1946.0
2010-1-7 20,196.76,1.65,240.88,13.57,547.0,13.0,1107.0,1606.0
2010-1-7 21,156.73,4.16,243.28,10.68,216.0,29.0,1129.0,1240.0
2010-1-7 22,148.04,4.38,244.3,10.11,435.0,0.0,1138.0,896.0
2010-1-7 23,55.05,4.19,248.06,3.68,0.0,0.0,609.0,315.0
2010-1-8 00,20.25,7.43,244.93,1.48,0.0,32.0,40.0,263.0
2010-1-8 01,17.64,3.66,246.01,1.23,0.0,9.0,41.0,237.0
2010-1-8 02,18.38,4.12,248.99,1.26,0.0,0.0,43.0,259.0
2010-1-8 03,18.05,3.64,249.95,1.21,0.0,0.0,42.0,254.0
2010-1-8 04,20.06,6.85,249.62,1.41,0.0,42.0,43.0,249.0
2010-1-8 05,19.01,4.87,249.26,1.31,0.0,0.0,42.0,266.0
2010-1-8 06,86.64,4.62,247.27,5.91,0.0,0.0,575.0,864.0
2010-1-8 07,138.14,6.84,242.34,9.49,0.0,0.0,1121.0,1183.0
2010-1-8 08,117.01,7.96,242.44,8.01,0.0,41.0,1166.0,745.0
2010-1-8 09,121.56,2.6,242.54,8.27,0.0,0.0,1122.0,904.0
2010-1-8 10,84.32,3.41,242.75,5.71,0.0,0.0,1124.0,274.0
2010-1-8 11,89.48,7.12,241.06,6.18,0.0,0.0,1109.0,389.0
2010-1-8 12,102.25,9.89,240.81,7.04,0.0,41.0,1106.0,551.0
2010-1-8 13,39.48,4.32,243.45,2.7,0.0,0.0,285.0,380.0
2010-1-8 14,93.45,6.46,242.01,6.44,0.0,0.0,1062.0,495.0
2010-1-8 15,97.84,11.15,243.92,6.77,0.0,0.0,1135.0,500.0
2010-1-8 16,56.3,10.58,244.98,3.86,0.0,41.0,415.0,482.0
2010-1-8 17,125.68,2.87,241.89,8.61,0.0,0.0,930.0,1167.0
2010-1-8 18,94.86,5.56,241.84,6.5,0.0,0.0,40.0,1545.0
2010-1-8 19,150.88,15.92,241.66,10.51,0.0,672.0,40.0,1802.0
2010-1-8 20,88.7,9.04,243.18,6.07,0.0,44.0,40.0,1394.0
2010-1-8 21,126.79,2.34,242.49,8.69,0.0,9.0,813.0,1290.0
2010-1-8 22,48.5,9.13,244.49,3.39,0.0,32.0,155.0,619.0
2010-1-8 23,21.94,9.39,247.83,1.6,0.0,31.0,42.0,292.0
2010-1-9 00,20.23,6.39,246.97,1.42,0.0,9.0,42.0,289.0
2010-1-9 01,19.9,5.75,246.33,1.39,0.0,10.0,41.0,284.0
2010-1-9 02,21.41,8.72,246.68,1.55,0.0,49.0,41.0,263.0
2010-1-9 03,25.46,5.28,246.19,1.73,0.0,0.0,145.0,279.0
2010-1-9 04,44.87,4.24,247.63,2.99,0.0,0.0,482.0,263.0
2010-1-9 05,18.17,3.96,247.58,1.25,0.0,0.0,42.0,255.0
2010-1-9 06,38.54,9.54,247.29,2.68,0.0,41.0,274.0,336.0
2010-1-9 07,130.19,4.3,246.26,8.83,0.0,0.0,1157.0,1013.0
2010-1-9 08,105.67,5.57,243.81,7.19,0.0,0.0,1134.0,627.0
2010-1-9 09,127.65,3.68,240.6,8.82,0.0,611.0,1105.0,411.0
2010-1-9 10,87.18,7.32,241.12,5.99,0.0,84.0,1110.0,258.0
2010-1-9 11,86.07,5.11,241.28,5.9,0.0,0.0,1111.0,322.0
2010-1-9 12,56.12,3.06,244.07,3.83,0.0,0.0,639.0,298.0
2010-1-9 13,31.19,8.6,243.34,2.25,0.0,0.0,40.0,481.0
2010-1-9 14,204.67,13.38,240.59,14.41,590.0,1986.0,204.0,632.0
2010-1-9 15,107.05,7.25,242.65,7.36,269.0,188.0,842.0,490.0
2010-1-9 16,52.47,6.63,245.42,3.64,381.0,36.0,41.0,420.0
2010-1-9 17,118.05,8.33,241.16,8.32,572.0,622.0,39.0,728.0
2010-1-9 18,258.05,25.26,238.51,18.14,437.0,1102.0,610.0,2156.0
2010-1-9 19,252.31,14.92,238.72,17.69,532.0,35.0,1088.0,2551.0
2010-1-9 20,118.91,3.08,243.01,8.08,0.0,9.0,1126.0,850.0
2010-1-9 21,179.15,10.48,243.15,12.26,0.0,10.0,1128.0,1851.0
2010-1-9 22,120.16,17.91,243.82,8.24,0.0,53.0,1133.0,822.0
2010-1-9 23,113.42,10.66,246.68,7.64,0.0,10.0,1160.0,719.0
2010-1-10 00,96.52,4.11,246.35,6.45,0.0,10.0,1157.0,442.0
2010-1-10 01,80.92,3.03,242.62,5.48,0.0,7.0,1090.0,247.0
2010-1-10 02,20.18,7.45,245.51,1.47,0.0,43.0,41.0,246.0
2010-1-10 03,18.1,4.33,245.86,1.24,0.0,0.0,41.0,261.0
2010-1-10 04,17.1,2.96,246.53,1.19,0.0,0.0,42.0,237.0
2010-1-10 05,17.21,3.12,246.45,1.2,0.0,1.0,41.0,240.0
2010-1-10 06,20.95,8.51,246.71,1.51,0.0,42.0,41.0,262.0
2010-1-10 07,17.1,2.66,244.49,1.17,0.0,0.0,41.0,240.0
2010-1-10 08,18.14,2.8,244.2,1.23,0.0,0.0,41.0,260.0
2010-1-10 09,64.86,5.4,241.3,4.51,0.0,0.0,288.0,800.0
2010-1-10 10,144.92,14.97,242.57,10.0,0.0,156.0,1123.0,1135.0
2010-1-10 11,193.4,23.17,242.18,13.59,543.0,271.0,1119.0,1290.0
2010-1-10 12,126.49,17.68,241.48,8.77,70.0,0.0,1113.0,929.0
2010-1-10 13,161.55,15.88,241.76,11.21,555.0,63.0,1115.0,958.0
2010-1-10 14,222.32,19.71,243.67,15.54,865.0,82.0,1133.0,1622.0
2010-1-10 15,276.96,28.25,242.4,19.4,477.0,1173.0,1120.0,1844.0
2010-1-10 16,214.21,15.81,242.65,14.75,308.0,104.0,1123.0,2035.0
2010-1-10 17,184.26,9.01,240.02,12.76,217.0,58.0,1099.0,1695.0
2010-1-10 18,176.64,6.01,241.78,12.15,529.0,10.0,541.0,1865.0
2010-1-10 19,93.35,8.68,243.66,6.37,0.0,10.0,41.0,1505.0
2010-1-10 20,134.11,6.28,243.09,9.16,0.0,2.0,836.0,1398.0
2010-1-10 21,121.73,5.1,242.34,8.32,0.0,0.0,838.0,1187.0
2010-1-10 22,64.39,8.23,245.53,4.41,0.0,0.0,41.0,1025.0
2010-1-10 23,23.09,4.02,249.05,1.56,0.0,0.0,43.0,335.0
2010-1-11 00,18.67,5.12,249.56,1.28,0.0,0.0,42.0,268.0
2010-1-11 01,18.11,4.34,249.28,1.23,0.0,0.0,42.0,254.0
2010-1-11 02,17.76,3.84,247.64,1.22,0.0,0.0,42.0,247.0
2010-1-11 03,40.49,12.06,248.02,2.84,0.0,75.0,335.0,258.0
2010-1-11 04,43.18,12.04,248.42,3.04,0.0,70.0,392.0,248.0
2010-1-11 05,18.61,5.55,249.17,1.31,0.0,20.0,42.0,235.0
2010-1-11 06,56.46,3.69,247.71,3.88,0.0,0.0,291.0,648.0
2010-1-11 07,151.14,7.64,240.11,10.48,0.0,0.0,1101.0,1422.0
2010-1-11 08,87.7,3.28,242.17,5.98,0.0,0.0,1119.0,347.0
2010-1-11 09,86.5,3.38,242.6,5.87,0.0,0.0,1123.0,317.0
2010-1-11 10,88.49,4.8,244.18,5.98,0.0,0.0,1138.0,341.0
2010-1-11 11,86.32,3.21,242.82,5.82,0.0,0.0,1124.0,305.0
2010-1-11 12,46.87,3.29,244.32,3.15,0.0,0.0,470.0,308.0
2010-1-11 13,23.44,6.5,245.91,1.63,0.0,0.0,41.0,342.0
2010-1-11 14,24.51,8.31,249.38,1.71,0.0,31.0,42.0,331.0
2010-1-11 15,26.35,12.76,250.22,1.87,0.0,72.0,43.0,338.0
2010-1-11 16,31.82,14.0,250.46,2.24,0.0,70.0,43.0,424.0
2010-1-11 17,41.33,5.1,247.07,2.77,0.0,2.0,41.0,642.0
2010-1-11 18,106.61,4.04,245.9,7.19,0.0,0.0,857.0,915.0
2010-1-11 19,111.09,9.86,245.06,7.55,0.0,0.0,100.0,1755.0
2010-1-11 20,196.02,3.32,243.21,13.44,587.0,0.0,1038.0,1641.0
2010-1-11 21,86.25,10.35,241.7,5.99,261.0,0.0,40.0,1135.0
2010-1-11 22,51.51,6.0,244.81,3.59,403.0,0.0,41.0,412.0
2010-1-11 23,59.44,3.72,245.95,3.99,0.0,0.0,732.0,258.0
2010-1-12 00,17.55,3.38,246.67,1.22,0.0,0.0,41.0,243.0
2010-1-12 01,18.89,4.96,245.67,1.29,0.0,0.0,41.0,270.0
2010-1-12 02,20.49,7.84,245.76,1.49,0.0,45.0,41.0,250.0
2010-1-12 03,22.22,11.43,246.6,1.67,0.0,71.0,41.0,252.0
2010-1-12 04,21.23,9.53,246.88,1.55,0.0,45.0,42.0,257.0
2010-1-12 05,17.38,2.97,246.18,1.21,0.0,0.0,41.0,237.0
2010-1-12 06,68.9,6.56,244.17,4.79,0.0,0.0,416.0,724.0
2010-1-12 07,136.32,11.73,241.68,9.42,0.0,0.0,1163.0,1111.0
2010-1-12 08,139.73,9.38,241.86,9.59,0.0,0.0,1116.0,1214.0
2010-1-12 09,100.85,6.58,243.05,6.92,0.0,0.0,1127.0,554.0
2010-1-12 10,128.74,13.23,242.02,9.0,0.0,282.0,1118.0,746.0
2010-1-12 11,107.86,9.73,242.03,7.57,0.0,14.0,1117.0,670.0
2010-1-12 12,153.03,9.65,243.03,10.51,0.0,1078.0,1127.0,346.0
2010-1-12 13,196.41,14.77,243.29,13.64,0.0,1657.0,1128.0,493.0
2010-1-12 14,135.75,11.63,245.57,9.27,552.0,307.0,1015.0,394.0
2010-1-12 15,26.35,12.76,250.22,1.87,0.0,72.0,43.0,338.0
2010-1-12 16,31.82,14.0,250.46,2.24,0.0,70.0,43.0,424.0
2010-1-12 17,41.33,5.1,247.07,2.77,0.0,2.0,41.0,642.0
2010-1-12 18,106.61,4.04,245.9,7.19,0.0,0.0,857.0,915.0
2010-1-12 19,111.09,9.86,245.06,7.55,0.0,0.0,100.0,1755.0
2010-1-12 20,196.02,3.32,243.21,13.44,587.0,0.0,1038.0,1641.0
2010-1-12 21,86.25,10.35,241.7,5.99,261.0,0.0,40.0,1135.0
2010-1-12 22,51.51,6.0,244.81,3.59,403.0,0.0,41.0,412.0
2010-1-12 23,59.44,3.72,245.95,3.99,0.0,0.0,732.0,258.0
2010-1-13 00,17.55,3.38,246.67,1.22,0.0,0.0,41.0,243.0
2010-1-13 01,18.89,4.96,245.67,1.29,0.0,0.0,41.0,270.0
2010-1-13 02,20.49,7.84,245.76,1.49,0.0,45.0,41.0,250.0
2010-1-13 03,22.22,11.43,246.6,1.67,0.0,71.0,41.0,252.0
2010-1-13 04,21.23,9.53,246.88,1.55,0.0,45.0,42.0,257.0
2010-1-13 05,17.38,2.97,246.18,1.21,0.0,0.0,41.0,237.0
2010-1-13 06,68.9,6.56,244.17,4.79,0.0,0.0,416.0,724.0
2010-1-13 07,136.32,11.73,241.68,9.42,0.0,0.0,1163.0,1111.0
2010-1-13 08,139.73,9.38,241.86,9.59,0.0,0.0,1116.0,1214.0
2010-1-13 09,100.85,6.58,243.05,6.92,0.0,0.0,1127.0,554.0
2010-1-13 10,128.74,13.23,242.02,9.0,0.0,282.0,1118.0,746.0
2010-1-13 11,107.86,9.73,242.03,7.57,0.0,14.0,1117.0,670.0
2010-1-13 12,153.03,9.65,243.03,10.51,0.0,1078.0,1127.0,346.0
2010-1-13 13,196.41,14.77,243.29,13.64,0.0,1657.0,1128.0,493.0
2010-1-13 14,135.75,11.63,245.57,9.27,552.0,307.0,1015.0,394.0
2010-1-13 15,26.35,12.76,250.22,1.87,0.0,72.0,43.0,338.0
2010-1-13 16,31.82,14.0,250.46,2.24,0.0,70.0,43.0,424.0
2010-1-13 17,41.33,5.1,247.07,2.77,0.0,2.0,41.0,642.0
2010-1-13 18,106.61,4.04,245.9,7.19,0.0,0.0,857.0,915.0
2010-1-13 19,111.09,9.86,245.06,7.55,0.0,0.0,100.0,1755.0
2010-1-13 20,196.02,3.32,243.21,13.44,587.0,0.0,1038.0,1641.0
2010-1-13 21,86.25,10.35,241.7,5.99,261.0,0.0,40.0,1135.0
2010-1-13 22,51.51,6.0,244.81,3.59,403.0,0.0,41.0,412.0
2010-1-13 23,59.44,3.72,245.95,3.99,0.0,0.0,732.0,258.0
2010-1-14 00,17.55,3.38,246.67,1.22,0.0,0.0,41.0,243.0
2010-1-14 01,18.89,4.96,245.67,1.29,0.0,0.0,41.0,270.0
2010-1-14 02,20.49,7.84,245.76,1.49,0.0,45.0,41.0,250.0
2010-1-14 03,22.22,11.43,246.6,1.67,0.0,71.0,41.0,252.0
2010-1-14 04,21.23,9.53,246.88,1.55,0.0,45.0,42.0,257.0
2010-1-14 05,17.38,2.97,246.18,1.21,0.0,0.0,41.0,237.0
2010-1-14 06,68.9,6.56,244.17,4.79,0.0,0.0,416.0,724.0
2010-1-14 07,136.32,11.73,241.68,9.42,0.0,0.0,1163.0,1111.0
2010-1-14 08,139.73,9.38,241.86,9.59,0.0,0.0,1116.0,1214.0
2010-1-14 09,100.85,6.58,243.05,6.92,0.0,0.0,1127.0,554.0
2010-1-14 10,128.74,13.23,242.02,9.0,0.0,282.0,1118.0,746.0
2010-1-14 11,107.86,9.73,242.03,7.57,0.0,14.0,1117.0,670.0
2010-1-14 12,153.03,9.65,243.03,10.51,0.0,1078.0,1127.0,346.0
2010-1-14 13,196.41,14.77,243.29,13.64,0.0,1657.0,1128.0,493.0
2010-1-14 14,135.75,11.63,245.57,9.27,552.0,307.0,1015.0,394.0
2010-1-14 15,26.35,12.76,250.22,1.87,0.0,72.0,43.0,338.0
2010-1-14 16,31.82,14.0,250.46,2.24,0.0,70.0,43.0,424.0
2010-1-14 17,41.33,5.1,247.07,2.77,0.0,2.0,41.0,642.0
2010-1-14 18,106.61,4.04,245.9,7.19,0.0,0.0,857.0,915.0
2010-1-14 19,184.74,20.43,242.09,12.99,551.0,43.0,480.0,2005.0
2010-1-14 20,146.74,14.17,243.53,10.26,252.0,0.0,591.0,1602.0
2010-1-14 21,117.54,11.34,241.97,8.22,518.0,0.0,40.0,1405.0
2010-1-14 22,103.82,13.77,244.72,7.2,569.0,0.0,68.0,1093.0
2010-1-14 23,71.91,10.62,245.67,4.88,0.0,41.0,753.0,408.0
2010-1-15 00,17.93,3.94,244.86,1.21,0.0,0.0,40.0,257.0
2010-1-15 01,17.86,3.9,243.0,1.21,0.0,0.0,40.0,263.0
2010-1-15 02,18.67,5.12,244.1,1.32,0.0,12.0,41.0,259.0
2010-1-15 03,18.87,5.5,245.31,1.35,0.0,29.0,40.0,236.0
2010-1-15 04,17.18,3.15,245.16,1.2,0.0,0.0,41.0,242.0
2010-1-15 05,18.36,4.51,244.82,1.26,0.0,0.0,41.0,265.0
2010-1-15 06,50.33,7.04,244.33,3.56,0.0,32.0,268.0,534.0
2010-1-15 07,117.18,6.16,241.62,8.08,0.0,8.0,968.0,981.0
2010-1-15 08,124.32,11.82,240.91,8.62,0.0,0.0,1155.0,920.0
2010-1-15 09,124.9,8.74,242.68,8.56,0.0,0.0,1123.0,956.0
2010-1-15 10,88.55,8.24,244.43,6.0,0.0,40.0,1139.0,302.0
2010-1-15 11,90.69,3.74,243.66,6.14,0.0,0.0,1132.0,382.0
2010-1-15 12,95.73,6.53,243.56,6.48,0.0,0.0,1132.0,468.0
2010-1-15 13,92.83,7.97,243.32,6.32,0.0,9.0,1129.0,418.0
2010-1-15 14,95.79,8.09,246.62,6.45,0.0,31.0,1142.0,427.0
2010-1-15 15,35.48,10.09,249.1,2.58,0.0,0.0,42.0,551.0
2010-1-15 16,88.06,5.74,248.02,5.92,0.0,0.0,515.0,946.0
2010-1-15 17,111.45,21.18,241.14,7.83,0.0,40.0,602.0,1211.0
2010-1-15 18,93.53,21.92,240.78,6.62,0.0,0.0,39.0,1529.0
2010-1-15 19,162.31,17.35,240.89,11.29,0.0,343.0,267.0,2092.0
2010-1-15 20,320.21,19.99,240.99,22.43,701.0,1190.0,1108.0,2338.0
2010-1-15 21,271.73,14.96,239.1,19.03,653.0,1135.0,1091.0,1651.0
2010-1-15 22,67.81,5.59,243.92,4.65,71.0,73.0,410.0,574.0
2010-1-15 23,57.01,7.02,247.08,3.92,532.0,10.0,41.0,373.0
2010-1-16 00,21.92,7.63,246.71,1.59,0.0,54.0,41.0,277.0
2010-1-16 01,18.37,3.55,244.06,1.27,0.0,10.0,40.0,251.0
2010-1-16 02,19.1,4.64,244.93,1.33,0.0,11.0,41.0,265.0
2010-1-16 03,20.82,7.35,245.05,1.49,0.0,49.0,41.0,257.0
2010-1-16 04,18.66,4.17,246.14,1.3,0.0,12.0,41.0,257.0
